Image_File,Train_Text,IsSpam
../Data/Processed\Dredze Spam\1428.jpg,firet boeing lockheed martin guy aerofoam metal symbol afhl price 02375 note short cut fy ns pia lockheed martin chairman board paul colacci say intention access aerospace defense industry iy anazing epseds 040 grab climb expect thie te olin afml cont,Spam
../Data/Processed\Princeton\2388.jpg,velune rocket andrew mar motian picture sroup symbol bprs erg warm news expect tomorrow go roof check news grab mprg friday morning,Spam
../Data/Processed\Dredze Ham\555.jpg,tisha bav event 2005 power word mightier sword renowned inspirational speakers rabbi yissocher frand rabbi raymond beyda video explore destructive power word relationship tisha bav techniques harness proper speech mean build relationships hasten final redemption sunday august 14 630 pm tisha bav service 700 pm story tisha bav 730 pm video presentation 845 pm breakfast hold etz chaim 262 8 16th street cost 10 rsvp 2155468672 event program chofetz chaim heritage foundation,Ham
../Data/Processed\Dredze Spam\1326.jpg,httpsuperrafflecom sensationally new mlm company start today simpie way marketiny high bonus return 90 come pack guaran best condition develop network main purpose create gabling business win jackpot help build net use chance win 20000 week build game business earn 50000 weei hurry register position world net link register htipsuperraifiecomenjoinreai,Spam
../Data/Processed\SpamHunter Spam\2831.jpg,tur modt impsiltant email sill evs read financial lite couldmak million dol2ars want join rack week t tel wy xaders ta jut 2 investment day win pick hlci iget wlve hest thing thimsday go empioadt company mlv tiading tid syrbol meyc curvent price 6017 target brice 0065 price ig idsiimum 6x taste heek ands s iwi boom thursday recommendation strong buy staxtingon thursday august 19 2006 break news 07242006 hly tridivig ind today announted th companiy purchasdil 3334 petzoleus aaburai gas right 640 adres land foreuost region bordaxed beviiaeh alberta ani montana hive ys se ed explor jecvoltun hatural gas resetves inthis siguly aciivd property area jmowi ofl andgag reserve base aearby production se iganticipated chete hup cotvo produdrive gad mohed wichia shallaw bepth jess chat 2000 feet prisiary caryer af che suiurse zeke andthe seedndaty earuee ehe white specs zone bbout company hy teading ine av dqlity dvadihy adipany ndy eublarked dn focus vespneivle development axploraticn avi exploitation ofl avi ijas resouregs north auevics hlvc ds tnerging junioy oif yas company finansially counected compile stroh usnagewelit bechiical tell forusedon exploit sil gas rservs nexen dusriss menbers pick mlvcas earilyas possible thursdaythis news go send mlvc ff chaxts a1 know th oil business big announcements makesthse stock explode ap huge profit take deae minth tims trade thr 10 august 66 mlc,Spam
../Data/Processed\Dredze Spam\2252.jpg,best sleener see l read story far wwbp thing friday dec 2nd go explode 35 trade daysll date 02 dec 2005 company worldwide biotech pharmaceutical company siege 58 curntrves113 twesvoos 231 ba hang ener ax conclusion reason look company worldwide biotech pharmaceutical wwep hitech biotech company topranking pharmaceutical rd abilities good manufacture practice gmp license manufacture facilties wellestablished market network china southeast asia product range wwep cover hepailsc virus hcv products diagnostic mecicines overthe counter otc drug wwep currently possess 26040 square meter land 6359 square meter gmp standard faclities strong pharmaceutical red abities especially hcv field wep knovm biotech company world ta hold tecmology culture intact hcv vito cell culture ts principle project intact hepatitis c virus hcv method culture j hcvin vita cell culture award chinese patent hy china patent bureau prestigious china patent golden medal world intellectual property organization china patent bureau medal igsued achievement biomedical sciences past 10 years winbp achieve gmp nraduction scale level o 1000 mi concentrate wwbp considerable gioss sales revenue year grealy strengthen company rd anihcv drug sereen hov human vaccine winbp successfully reach merger agreements wih pharmaceutical company china noth scalable production wellestablshed ales network acquiing fs expect ished hefore end 2005 aciustions wil strengthen wabps rd aby preducton scale 25 extend market network china southeast asia wnp work closely wth pharmaceutical research institute establish sound camections central local governments seu cheat atin titan ipwatnin aye fy maming wep radars eh aia elt uts se ee,Spam
../Data/Processed\Dredze Spam\1361.jpg,rolex oyster white gold 100 perfect replica 25 order ip2 ox worldwide ship ou alick pick zee,Spam
../Data/Processed\Dredze Spam\2312.jpg,tel50 73645,Spam
../Data/Processed\Dredze Spam\1049.jpg,reayeetage,Spam
../Data/Processed\SpamHunter Spam\2762.jpg,hot stocksinvistor alerth company graater china media entertsinmentcorporation time profs df 2002009 expect 1022006 trade symbol gcmeob open price 100 7 day target 350 break news greater china media entertainment corporation sign agreement joint venture bale talent agency stat agency bediing sept 7 prnewswirefstcall greater china media entertainment corporation otc bultin board gcme news publicly trade corapany recently expand media ancentertsinment industry china plased ts annguince thatthe company sign alter intent form jint vertureswth befing star agency star agency talent agency company base bling stay agency har headquaiters bale speciling promating traning manage sigh entertainer nding manage talent fer fms tv show commercials general manager founder star agency har 9 years experience runring tv show host major tv channel chin include cctv bale tv present anartainers sigh star agency proestionas graduate art collages cchina strengths enjoy rest popular inthe fm television cle acknowledge famous producers rectors specialists new performers great potential accord tothe let intent sign company star agency company invest total us125000 1 mlion rm setup joint venture china company wil vest l572500 0 lion rab 6056 joint venture az control board directors star agency vil invert remain 50000 oven 4096 jint venture jint venture make use greater china media entertainment lm television advertise project reaing mutual benafis share resources branch uubsidary company cooperative partner inthe future joint venture wil enlarge ts business represent directors writers singers performers artists sther relate lds company recently change ame greater china media entertainment corporation intent toenter chinese media entertainment industry frst sep goal jung 14 whally own subsidiary company sign agreement set jint venture ta greater china fin television production company july 23 2006 company sign sfeement sit joint vanture grester china sales advert adeney joint venture agreement star agercyrepresents nest step inthe company involvement media andentertainment industry china new jbint venture ll greater china talent agency 1000 dollar investment yield 2 8000 dolar profit ore wad trade outa gcme ane ofthe profitable stock wade year range stock potential ether direction big wing mean able buy atthe low sel atthe highs months ocom receive emiail areamong public investors know gcme wwe wish luck remember say tradeat toph readl fantastic cofapany hitb uwuqreaterchinamediaomy,Spam
../Data/Processed\Princeton\2358.jpg,power penny stock 10 otcttenpk symbol tten price 002 target 007 status strong buy tten pick watch tuesday feb 6 alert,Spam
../Data/Processed\Dredze Spam\972.jpg,dear homeowner preapproved 400000 low fix rate offer extend unconditionally credit inno way factor advantage limit time opportunity click lnk complete 45 second post approval form click instant activation,Spam
