Image_File,Train_Text,IsSpam
../Data/Processed\SpamHunter Spam\2778.jpg,wbrs wile blow wednesday august 30 company wild brush energy otcwbrspk symbol wbrs price 0051 lday target 02 wild brush make wild brush acquire additional powder river oil gas lease read online viti u0 efel brady wild brush energy diversify energy company atese primary goal isto identify develop oil coalbed metliane sit state wyoming addition wild brush energy continue evaluate clean air alternative energy producitg teclmologis wind power wild brush trade symibol wbrs hurricane season gun hurricanes threaten ol refineries price barrel 5 soar wers toolate watch wbrs trade wednesday aucest jut,Spam
../Data/Processed\Dredze Spam\2054.jpg,hot stock attention energy finders egyr usbased company dedicate goal large independent exploration production ail natural gas current price 170 3 days ago 125 30 10days ago 045 260 stock start oas days ago jump 170 260 higher sound new excite consider energy finders egy nowadays whet happen crude ol price remain record tenitory soar new highs friday past 66 barrel report new refinery outages rekindle feers gasoline supply worlds biggest consumer struggle meet rise demand spate refinery glitches unusually active hurricane season concems irans decision ta resume uranium conversion activities weigh heavily people mind push price upward analysts seid bullish sentiment unabated crude price hit consecutive highs week analysts expect frontmonth crude contract test 70 barrel threshold analysts say gasoline demand currently peakin summer drive season push crudes gain week gasoline demand pick 14 percent year ago accord government data people fear wont gasoline time greatly demand theyre buy buy buy say tetsu emori chief commodities strategist mitsui bussan futures tokyo oil price 50 percent higher year ago tut need surpass 90 barrel exceed inflationadjusted peak set 1980 stock build rapidly half 2005 despite 60 oi cleanly market verdict remain inventory need investment responses catch demand pattern clearer break news energy finders energy finders florida corporation enter joint venture agreement intemational tme resources develop heavy ail project southwest texas project identify mega west project locate west san antonio texas initial block oil gas lease roughly 14000 acres shout international tme resources ine intemational tme resources rayalty oil gas hold company company hold royalty interest 4281123 acres coopereromanga basin australia company hold royalty interest 370572 act gippsland basin state victoria australia total royalty hold total 4651695 acres shout company energy finders usbased company dedicate goal large independent exploration production oil natural ges company mission create value shareholders apply strong technical expertise strategies thet unlock substantial oil gas resources areas production achieve quickly efficiently conclusion examples awesome eaming potential little know company explode investors radar screen faniliar egyf poise position feel time come act watch trade tuesday wednesday egyf panny stock consid highly speculate mdmaybe eusble pallbut ery gress festor dis pol wy aed ih tearm company wee couparsted 3000 doll distrbue rear epi fr tetanic purpose md chouldnotbe wed,Spam
../Data/Processed\SpamHunter Spam\2840.jpg,wastesyonrtinneandbmoniey saveeup tor 80 telysecureandcont feral yi chase wwwselaker com,Spam
../Data/Processed\Dredze Spam\2083.jpg,pers tial aieiieenimmemmtouiidaae strong buy alert issue symbol cdgt ob friday 1292005 good day broker day traders investors world stock report thas famous great pick eat small cap market world stock repost work whet street rumor circulate keep focus company news pick company base growth potential focus onstocks great potential price give liquitity latest pick cdgtob itto gift company incredible things cash great strategic aquisitions short term price 6 china digital media corporetion china digital media corporation otc cdgt news otc bulletin board cdgt news ofthe fastest grow company engagedin business fof broadcast media cable tv inthe people republic chin 4 company isthe sole contractor operstor cigial television service nena city guangdong province company realign tbusiness direction cover segment ofthe media industry f selective investment mergers acquisitions alliance perinerships cdgt prove market plan thet intend push china word largest market sure pay close attention stock merger bring change boo stock inthe matket p current price 171 past performance indicative future result cdgt trade high 850 time issed alert watch y need wesay anymore,Spam
../Data/Processed\Dredze Ham\413.jpg,tip reveived population 250 2500 a8 ail mar apeos may05 jun0s jul5 number tip,Ham
../Data/Processed\Dredze Spam\901.jpg,valium xanax cialis soma viagra ambien meridia zanaflex 30 30 30 20 30 30 30 90 9500 12000 16995 10400 13000 11995 9995 19000,Spam
../Data/Processed\Dredze Spam\1944.jpg,viagra sera cheat cialis tadalafil 20mg levitra vardenafil 20mg soft viagra sildenafil 100mg soft cialis tadalafil 20m ee 4 4278 pevpil 189 meir,Spam
../Data/Processed\Dredze Ham\290.jpg,thursday jan26 sunday jan 29 chabad go ski doin lawish studentsfrom dartmouth columbiaand penn unforgettable ski weekend shabatton reserve moreinfo click,Ham
../Data/Processed\Dredze Spam\1937.jpg,dear homeowner favor recerve rat low 37 exrcumstanceswe deal type credit situations advantage limit time opportunity yust elick link complete 45 second form click instant activation,Spam
../Data/Processed\Dredze Spam\1160.jpg,j oisweeter taste sperm bo poner oncastes lae 4 rock hard erections cail increase sexual desire study improve flavor,Spam
../Data/Processed\Dredze Spam\2159.jpg,star petroleum corp spmp stock undiscovered stock gem spmp hot pick felis mast undervalue stock festued penfora pick year base sale figure inrvedly solid murdbers star petroleum corp symbol spmp current price 0037 watch stock crazy temorrew moming huge news release read act behalf star petroleura corp spmp president red bur p eng report company sign letter intent acquire certain energyspevific technology market right wellbom energy corp private salt lake citybased company detail agreement welloom assign process innovators ine pi salt lake citybased private company developers lowprofile catalytic cracker technology present agreement welloom pl welloom make investment 40 equity stake pi plus right mazket catalytic cracker technology unite state canada star petrlewn sccune equity market right deal meraa welloom call unspecified equity star tobe negotiate issue wellbom shareholders point near future comvaitmaent star assist final fund requirements pi exact willbe determine scope additional development fund require sperifie bundle right acquire watch trade tomorrow spmp imation ema contain oro ooking statment themeaning section 27 ofthe secure act 133 ad section 218 ofthe secure bang 1954 al nmin provide win enailpetainingto vest tock seit mdestood niemation provide dnote advice baer gy ale leaders ad subsea sek advice ftom aegiured professional secure reese bere decidngto trade im stock fatred wih nil cftematerl ain,Spam
../Data/Processed\Dredze Spam\1763.jpg,nasdaq alert hwsv hot stock attention home warranty service stock symbol hwsv walth stack erazy tuesday morning current price 099 huge news release read act hore warranty service america nevada corporation capitalize exclusive relationship national mortgage partner sell home warranties mortgage partner provide exclusive sales channel locally represent 2000 transaction side month greater phoenix area exclusive offer enable hsa meetits sales projections come years hsa discussions owners relate service company follow strategy nonorganic growth acquisitions ike service company hsa continue realize strong growth relationships mature market share grow real estate data show 28 percent growth 2003 2004 resale home close hsa partner poise service high volume warranty customers nations home warranty providers report doubledigit increase business 2003 2004 trend 2005 show upward movernent 2004 revenues greater phoenix area represent approximately 35 40 million dollars home warranty sales revenue annually current market penetration 20 percent available hame warranty sales phoenibased operations blueprint hsa expand colorado new mexico texas florida california license model permit hwsv home warranty market experience positive growth arizona whatwas realm insurance company home warranty providers grow business major players mortgageflender private sectors arizona specifically maricopa county market reach capacity arizona hone warranty company arent require repor thelr sales ta state anecdotal evidence company record indicate warranty sales highest contract provide peace mind budget protection consumers especially firsttime buyers accord industry experts walth stock trade tuesday good luck conclusion examples awesome eaming potential litle know company explode investors radar screen familiar hwsv poise position da far yau feel time come ta act walch trade tuesday hwsy penny stock consider highly speculative unsuitable forall agressive investors pofie fs net uay affliated wth feature company ware compensate 2000 lars detbte repo report entertainment adverising purpose investment advice ifvou mish stoo future malinas orf vou feel wu wronafulyolaced,Spam
../Data/Processed\Dredze Spam\2021.jpg,rolex oyster white gold 100 perfect replica 25 order ip2 ox worldwide ship ou alick pick zee,Spam
../Data/Processed\Dredze Spam\1210.jpg,095 9518141 095 50431 41 new york language cong ia npurnawaer ha kypebl akrnviickoro a3blka 2p ynnosbig 2ahaitius hocutmenamu aabika ua ciua u benuxo6pumasuu uhduaudyanbuele saxsimus yooghoe ona bac epeusa muhu2d yam a1xogho20 oha kye unmehcus ogwutt pazzcsopuait eyec npozpamue esl buse kypc copropamusnnie yooru y bac agbuce hauits odiutbi pacrionoxkerbt oaoom cmahuurias memo tpempaxoscxas monsuxa oxmsgppcnas kponommunckas koachire bopoma thyueuuesaa mpocnecm mupe mofbko 80 20 oxmabpa 095 951 8141 095 50431 41,Spam
